v1,v2,v3,v4,v5,v6_1,v6_2,v6_3,v7_1,v7_2,v7_3,v7_4,v7_5,v7_6,v7_7,v7_8,v8,v9_1,v9_2,v10_1,v10_2,v10_3,v10_4,v10_5,v10_6,v10_7,v10_8,v10_9,v10_10,v10_11,v10_12,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22_1,v22_2,v22_3,v22_4,v22_5,v22_6,v23,v24,v25,v26,v27_1,v27_2,v27_3,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38
8,1,1,1,1,99,99,99,1,3,99,99,99,99,99,99,500,0,5,1,2,10,99,99,99,99,99,99,99,99,99,4,2,9,9,9,9,9,9,9,2,9,97,99,99,99,99,99,1,2,3,9,99,99,99,1,1,1,6,2,1,103,1,2,1,3
8,1,1,1,1,99,99,99,1,99,99,99,99,99,99,99,1000,0,30,2,3,9,99,99,99,99,99,99,99,99,99,9,1,3,9,9,9,9,9,2,9,9,97,99,99,99,99,99,2,2,3,9,99,99,99,2,2,2,4,2,13,625,13,1,1,2
4,2,1,1,1,99,99,99,2,3,7,99,99,99,99,99,400,1,0,2,3,9,99,99,99,99,99,99,99,99,99,9,1,3,9,9,9,9,9,2,9,9,2,4,5,99,99,99,3,2,4,9,99,99,99,1,2,1,3,2,2,247,2,1,1,2
6,1,1,1,1,99,99,99,1,8,99,99,99,99,99,99,469,2,0,1,2,9,99,99,99,99,99,99,99,99,99,3,1,9,9,9,9,9,9,2,9,9,2,5,99,99,99,99,3,2,8,9,99,99,99,1,2,8,3,2,1,111,1,1,2,2
5,2,2,1,1,99,99,99,1,3,99,99,99,99,99,99,1800,3,0,1,3,4,99,99,99,99,99,99,99,99,99,2,9,1,1,9,9,9,9,9,9,9,2,99,99,99,99,99,3,2,2,9,99,99,99,1,1,1,4,2,15,702,15,1,1,3
4,1,1,1,1,99,99,99,1,99,99,99,99,99,99,99,500,3,0,2,3,4,99,99,99,99,99,99,99,99,99,9,8,3,1,9,9,9,9,9,9,9,4,5,99,99,99,99,2,2,4,9,99,99,99,2,1,2,6,2,2,242,2,1,2,3
4,1,1,1,1,99,99,99,1,99,99,99,99,99,99,99,599,3,0,2,8,9,99,99,99,99,99,99,99,99,99,9,1,9,9,9,9,9,4,2,9,9,2,5,99,99,99,99,2,1,2,9,99,99,99,2,1,2,6,2,9,432,9,1,1,2
6,1,1,1,1,99,99,99,1,3,99,99,99,99,99,99,500,4,0,3,4,9,99,99,99,99,99,99,99,99,99,9,9,2,2,9,9,9,9,3,9,9,97,99,99,99,99,99,2,1,3,9,99,99,99,2,1,1,5,2,14,600,14,2,2,2
7,2,1,1,1,99,99,99,2,3,7,8,99,99,99,99,250,99,98,1,2,9,99,99,99,99,99,99,99,99,99,8,2,9,9,9,9,9,9,2,9,9,4,5,99,99,99,99,8,2,3,9,99,99,99,1,1,1,5,2,2,231,2,1,1,1
8,1,1,1,1,99,99,99,1,5,8,99,99,99,99,99,499,0,6,1,2,3,4,99,99,99,99,99,99,99,99,5,3,5,2,9,9,9,9,9,9,9,97,99,99,99,99,99,3,2,3,9,99,99,99,2,2,2,2,2,9,428,9,1,1,3
4,1,1,1,1,99,99,99,1,3,7,99,99,99,99,99,749,0,10,1,2,3,8,99,99,99,99,99,99,99,99,1,3,4,9,9,9,9,5,9,9,9,97,99,99,99,99,99,3,2,1,9,99,99,99,1,1,1,6,2,7,317,7,1,1,3
8,1,2,1,1,99,99,99,2,99,99,99,99,99,99,99,500,0,15,1,2,5,4,99,99,99,99,99,99,99,99,3,3,9,1,4,9,9,9,9,9,9,2,5,99,99,99,99,1,2,4,9,99,99,99,2,2,2,4,2,3,204,3,1,1,2
6,2,1,1,1,99,99,99,1,3,8,99,99,99,99,99,1200,0,30,1,2,3,4,99,99,99,99,99,99,99,99,3,3,1,1,9,9,9,9,9,9,9,2,3,4,5,99,99,2,2,4,9,99,99,99,2,2,2,4,2,16,830,16,1,1,2
5,1,1,1,1,99,99,99,2,3,4,8,99,99,99,99,299,0,30,1,2,3,9,99,99,99,99,99,99,99,99,4,1,3,9,9,9,9,9,2,9,9,2,99,99,99,99,99,2,2,2,9,99,99,99,1,1,1,7,2,16,804,16,1,2,3
6,1,1,1,1,99,99,99,2,3,4,5,7,8,99,99,500,1,0,1,3,8,9,99,99,99,99,99,99,99,99,2,9,1,9,9,9,9,4,3,9,9,2,4,5,99,99,99,2,2,2,9,99,99,99,1,1,2,7,2,1,100,1,2,1,1
4,1,2,1,1,99,99,99,3,5,8,99,99,99,99,99,99999,1,0,1,3,9,10,99,99,99,99,99,99,99,99,3,9,2,9,9,9,9,9,5,5,9,5,99,99,99,99,99,2,2,2,9,99,99,99,1,1,1,6,2,15,704,15,1,1,3
3,1,2,1,1,99,99,99,1,3,99,99,99,99,99,99,800,2,0,4,5,6,9,99,99,99,99,99,99,99,99,9,9,9,2,4,2,9,9,2,9,9,1,2,3,5,99,99,2,2,3,9,99,99,99,1,1,2,7,2,1,110,1,2,1,3
5,2,1,1,1,99,99,99,1,3,99,99,99,99,99,99,599,6,0,2,3,4,5,99,99,99,99,99,99,99,99,9,5,4,1,4,9,9,9,9,9,9,2,4,99,99,99,99,2,8,2,9,99,99,99,1,1,2,5,2,17,926,17,1,1,1
7,2,1,1,1,99,99,99,1,99,99,99,99,99,99,99,1250,8,0,2,4,5,9,99,99,99,99,99,99,99,99,9,3,9,1,4,9,9,9,1,9,9,2,4,99,99,99,99,2,2,2,9,99,99,99,2,1,2,2,2,9,401,9,1,1,2
7,2,1,1,1,99,99,99,2,3,4,5,7,99,99,99,650,99,98,1,2,3,9,99,99,99,99,99,99,99,99,8,3,1,9,9,9,9,9,1,9,9,5,99,99,99,99,99,8,2,4,9,99,99,99,1,1,1,4,2,2,247,2,1,1,8
8,1,1,1,1,99,99,99,2,3,5,8,99,99,99,99,299,99,98,1,3,4,6,99,99,99,99,99,99,99,99,4,9,2,3,9,8,9,9,9,9,9,5,99,99,99,99,99,2,2,3,9,99,99,99,1,1,8,4,2,1,112,1,1,2,3
8,1,2,1,1,99,99,99,1,3,99,99,99,99,99,99,296,0,20,1,2,3,5,9,99,99,99,99,99,99,99,5,1,5,9,8,9,9,9,2,9,9,97,99,99,99,99,99,2,2,8,9,99,99,99,1,1,1,5,2,2,231,2,1,1,8
6,1,1,1,1,99,99,99,2,3,4,99,99,99,99,99,300,0,30,1,2,3,5,9,99,99,99,99,99,99,99,5,1,4,9,5,9,9,9,1,9,9,97,99,99,99,99,99,2,2,1,9,99,99,99,1,1,1,7,2,1,111,1,2,2,2
7,1,2,1,1,99,99,99,1,99,99,99,99,99,99,99,99998,1,0,1,3,4,5,9,99,99,99,99,99,99,99,5,9,8,1,4,9,9,9,1,9,9,3,99,99,99,99,99,8,2,4,9,99,99,99,2,2,2,2,2,2,241,2,1,2,3
6,2,1,1,1,99,99,99,1,5,3,99,99,99,99,99,150,1,30,1,2,5,6,9,99,99,99,99,99,99,99,8,1,9,9,5,4,9,9,1,9,9,97,99,99,99,99,99,3,2,3,9,99,99,99,1,1,1,5,2,2,234,1,1,1,1
4,2,2,1,1,99,99,99,2,3,5,7,8,99,99,99,300,2,0,1,2,3,9,10,99,99,99,99,99,99,99,4,4,1,9,9,9,9,9,4,4,9,2,4,5,99,99,99,1,2,2,9,99,99,99,1,1,1,7,2,16,807,16,1,2,3
6,1,1,1,1,99,99,99,1,3,99,99,99,99,99,99,400,5,0,1,2,3,4,8,99,99,99,99,99,99,99,3,3,1,1,9,9,9,5,9,9,9,4,99,99,99,99,99,3,2,1,9,99,99,99,1,1,1,4,2,2,234,2,1,1,2
6,1,1,1,1,99,99,99,1,3,5,8,99,99,99,99,1407,99,98,1,2,3,4,5,99,99,99,99,99,99,99,4,5,4,1,5,9,9,9,9,9,9,1,5,99,99,99,99,4,2,3,9,99,99,99,1,1,8,3,2,19,973,19,1,2,2
5,1,1,1,1,99,99,99,1,3,99,99,99,99,99,99,799,0,10,1,2,3,4,9,10,99,99,99,99,99,99,2,3,4,5,9,9,9,9,1,1,9,2,3,99,99,99,99,4,2,2,9,99,99,99,1,1,1,4,2,10,528,10,1,1,3
3,1,2,1,1,99,99,99,1,5,8,99,99,99,99,99,750,1,30,1,2,3,4,5,10,99,99,99,99,99,99,1,5,1,3,3,9,9,9,9,3,9,2,3,4,5,99,99,2,2,2,9,99,99,99,1,1,2,6,2,2,237,2,2,2,2
1,1,2,1,1,99,99,99,1,8,99,99,99,99,99,99,800,3,30,1,2,3,4,5,9,99,99,99,99,99,99,3,3,3,1,3,9,9,9,3,9,9,2,3,99,99,99,99,3,2,2,9,99,99,99,2,1,2,3,2,5,333,5,1,1,3
5,2,1,1,1,99,99,99,1,99,99,99,99,99,99,99,1000,5,0,1,2,3,4,9,10,99,99,99,99,99,99,4,1,3,5,9,9,9,9,1,5,9,2,4,99,99,99,99,2,2,2,9,99,99,99,2,2,2,6,2,1,111,1,1,2,3
5,1,1,1,1,99,99,99,2,3,4,5,6,7,8,99,99998,0,30,2,3,4,7,8,9,10,99,99,99,99,99,9,2,8,4,9,9,4,5,2,3,9,97,99,99,99,99,99,2,2,2,9,99,99,99,1,1,1,7,2,2,231,2,1,2,3
5,1,2,1,1,99,99,99,2,4,7,99,99,99,99,99,119,1,0,1,3,4,5,6,9,10,99,99,99,99,99,3,9,1,1,4,1,9,9,3,5,9,2,3,4,99,99,99,2,2,2,9,99,99,99,1,1,2,6,2,5,325,5,2,2,3
6,1,1,1,1,99,99,99,1,3,5,7,99,99,99,99,400,1,0,1,2,3,5,8,9,10,99,99,99,99,99,4,1,3,9,4,9,9,4,1,5,9,2,5,96,99,99,99,1,2,1,9,99,99,99,1,1,2,3,2,2,237,1,1,2,3
5,1,1,1,1,99,99,99,1,3,5,8,99,99,99,99,1299,2,0,1,2,3,6,7,8,9,99,99,99,99,99,4,1,8,9,9,3,8,4,2,9,9,1,2,5,99,99,99,4,2,4,9,99,99,99,1,1,1,3,2,13,608,13,1,1,1
8,1,1,1,1,99,99,99,1,3,99,99,99,99,99,99,499,2,0,1,2,3,4,7,8,9,99,99,99,99,99,3,1,3,3,9,9,4,5,2,9,9,2,5,99,99,99,99,2,2,4,9,99,99,99,1,1,1,5,2,10,510,10,1,2,2
5,1,1,1,1,99,99,99,1,6,99,99,99,99,99,99,840,2,0,1,2,3,4,5,6,9,99,99,99,99,99,5,3,2,2,5,5,9,9,2,9,9,4,99,99,99,99,99,1,2,4,9,99,99,99,1,1,1,6,2,15,741,15,1,1,3
4,1,1,1,1,99,99,99,1,3,5,99,99,99,99,99,1400,2,0,1,2,3,4,5,8,10,99,99,99,99,99,5,3,3,1,3,9,9,5,9,5,9,2,5,99,99,99,99,2,1,2,9,99,99,99,1,1,1,4,2,2,237,2,1,1,2
6,1,2,1,1,99,99,99,1,99,99,99,99,99,99,99,1700,2,0,1,2,3,4,5,8,9,99,99,99,99,99,3,3,3,1,4,9,9,5,2,9,9,97,99,99,99,99,99,3,2,1,9,99,99,99,2,2,1,3,2,5,334,5,1,2,3
8,2,1,1,1,99,99,99,1,3,99,99,99,99,99,99,400,2,30,3,4,5,6,8,9,10,99,99,99,99,99,9,9,1,1,4,1,9,3,4,4,9,5,99,99,99,99,99,1,2,2,9,99,99,99,1,1,1,5,2,9,406,9,1,1,3
3,1,1,1,1,99,99,99,1,7,8,99,99,99,99,99,700,3,0,1,2,3,4,7,9,10,99,99,99,99,99,3,3,2,2,9,9,3,9,4,3,9,1,2,5,99,99,99,3,2,2,9,99,99,99,1,1,1,6,2,2,238,16,1,1,3
4,1,1,1,1,99,99,99,1,3,4,6,99,99,99,99,400,3,30,1,2,3,4,7,9,10,99,99,99,99,99,3,3,3,1,9,9,3,9,3,4,9,2,5,99,99,99,99,2,2,2,9,99,99,99,1,1,8,6,2,2,235,2,1,2,3
8,1,1,1,1,99,99,99,1,3,7,99,99,99,99,99,1000,5,0,2,3,6,7,8,9,10,99,99,99,99,99,9,2,8,9,9,2,8,4,8,5,9,5,99,99,99,99,99,2,2,4,9,99,99,99,1,1,1,6,2,1,100,1,1,1,8
6,1,1,1,1,99,99,99,1,3,8,99,99,99,99,99,1650,5,0,1,2,3,4,8,9,10,99,99,99,99,99,3,1,3,3,9,9,9,3,2,3,9,2,5,99,99,99,99,1,2,2,9,99,99,99,1,2,1,3,2,15,711,15,1,2,2
7,1,1,1,1,99,99,99,2,3,99,99,99,99,99,99,299,0,30,1,2,3,4,5,8,9,10,99,99,99,99,3,1,4,5,3,9,9,5,2,4,9,2,99,99,99,99,99,2,2,1,9,99,99,99,1,1,1,5,2,15,701,15,1,2,2
1,1,1,1,1,99,99,99,1,3,7,8,99,99,99,99,99998,1,30,1,2,3,4,8,9,10,11,99,99,99,99,2,3,2,2,9,9,9,8,8,3,4,5,99,99,99,99,99,1,1,3,9,99,99,99,1,2,2,2,2,1,116,1,1,2,3
2,1,2,1,1,99,99,99,1,99,99,99,99,99,99,99,569,2,0,1,2,3,4,5,6,9,10,99,99,99,99,3,1,3,3,4,4,9,9,2,3,9,2,4,99,99,99,99,2,1,2,9,99,99,99,1,1,2,6,2,1,105,1,1,2,3
6,1,2,1,1,99,99,99,1,3,6,7,99,99,99,99,299,1,0,1,2,3,4,5,6,7,8,9,99,99,99,3,4,2,1,4,3,4,4,1,9,9,2,4,5,99,99,99,2,2,3,9,99,99,99,1,1,2,6,2,1,116,1,1,2,3
5,1,1,1,1,99,99,99,1,3,5,8,99,99,99,99,0,2,0,2,3,4,5,6,8,9,10,11,99,99,99,9,3,3,1,3,3,9,4,3,3,5,2,3,4,5,99,99,1,1,2,9,99,99,99,2,1,1,7,2,2,238,2,1,1,3
5,1,1,1,1,99,99,99,1,3,4,7,99,99,99,99,1000,2,0,1,2,3,4,5,7,8,9,11,99,99,99,4,4,1,1,4,9,4,5,5,9,5,2,3,5,99,99,99,3,1,2,9,99,99,99,1,1,1,6,2,8,350,8,1,2,2
5,1,1,1,1,99,99,99,1,3,5,7,8,99,99,99,1399,2,0,1,2,3,4,5,8,9,10,11,99,99,99,3,3,2,1,3,9,9,4,2,3,2,4,5,99,99,99,99,3,2,1,9,99,99,99,1,1,1,4,2,14,601,14,1,1,2
5,1,2,1,1,99,99,99,1,7,8,99,99,99,99,99,598,99,98,1,2,3,4,5,6,8,9,10,99,99,99,3,4,1,1,5,4,9,5,5,5,9,1,4,99,99,99,99,4,2,1,9,99,99,99,1,1,2,6,2,9,434,9,2,2,3
4,1,1,1,1,99,99,99,1,5,7,99,99,99,99,99,1100,99,98,1,2,3,4,5,6,8,9,10,99,99,99,3,3,1,3,4,4,9,5,8,8,9,2,3,4,5,99,99,2,2,2,9,99,99,99,1,1,2,6,2,2,234,2,2,2,3
6,1,2,1,1,99,99,99,1,99,99,99,99,99,99,99,1300,99,98,1,3,4,5,6,7,8,9,10,99,99,99,8,9,2,3,8,8,3,8,5,8,9,1,2,5,99,99,99,4,2,4,9,99,99,99,1,1,2,5,2,9,429,9,1,1,1
3,1,1,1,1,99,99,99,1,3,99,99,99,99,99,99,588,1,30,1,2,3,4,5,6,8,9,10,11,99,99,3,3,1,1,4,3,9,5,5,3,3,2,4,5,96,99,99,2,2,1,9,99,99,99,1,1,1,6,2,15,723,15,1,1,3
3,2,2,1,2,1,99,99,99,99,99,99,99,99,99,99,99999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,99,9,9,9,2,99,99,99,1,1,1,6,2,15,701,15,1,1,2
5,2,2,1,2,98,99,99,99,99,99,99,99,99,99,99,99999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,99,9,9,9,1,99,99,99,1,1,1,4,2,20,950,20,1,2,1
8,1,1,1,2,4,99,99,99,99,99,99,99,99,99,99,99999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,99,9,9,9,2,4,99,99,1,2,2,2,2,11,545,11,1,1,2
8,1,1,1,2,4,99,99,99,99,99,99,99,99,99,99,99999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,99,9,9,9,8,99,99,99,1,2,2,2,2,1,110,1,1,1,2
8,1,1,1,2,5,99,99,99,99,99,99,99,99,99,99,99999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,99,9,9,9,2,4,99,99,1,1,1,3,2,2,241,2,1,1,2
6,1,2,1,2,7,12,99,99,99,99,99,99,99,99,99,99999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,99,9,9,9,2,4,99,99,2,1,2,3,2,4,260,4,1,1,1
2,1,1,1,2,98,99,99,99,99,99,99,99,99,99,99,99999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,99,9,9,9,1,99,99,99,1,1,1,3,2,7,316,7,1,1,3
2,1,2,1,2,1,99,99,99,99,99,99,99,99,99,99,99999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,99,9,9,9,8,99,99,99,1,1,2,3,2,5,326,5,2,1,2
8,1,1,1,2,6,99,99,99,99,99,99,99,99,99,99,99999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,99,9,9,9,2,7,99,99,1,1,1,6,2,9,407,9,1,2,2
7,1,1,1,2,4,6,99,99,99,99,99,99,99,99,99,99999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,99,9,9,9,2,4,99,99,2,2,1,4,2,10,510,10,1,1,2
6,1,2,1,2,4,99,99,99,99,99,99,99,99,99,99,99999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,99,9,9,9,2,99,99,99,2,2,2,4,2,12,640,12,2,1,8
8,1,1,1,2,4,99,99,99,99,99,99,99,99,99,99,99999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,99,9,9,9,1,99,99,99,1,2,1,3,2,15,700,15,1,1,2
7,1,1,1,2,4,99,99,99,99,99,99,99,99,99,99,99999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,99,9,9,9,8,99,99,99,2,2,2,3,2,15,702,15,1,1,3
8,1,1,1,2,1,99,99,99,99,99,99,99,99,99,99,99999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,99,9,9,9,2,1,99,99,1,1,2,4,2,16,800,16,1,1,4
8,1,1,1,2,11,99,99,99,99,99,99,99,99,99,99,99999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,99,9,9,9,1,99,99,99,1,2,2,4,2,16,802,16,1,2,8
6,1,1,1,2,4,99,99,99,99,99,99,99,99,99,99,99999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,99,9,9,9,8,99,99,99,1,2,1,4,1,16,806,16,1,2,2
1,1,1,1,2,2,99,99,99,99,99,99,99,99,99,99,99999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,99,9,9,9,2,6,1,99,1,1,2,2,2,17,900,17,1,1,2
6,1,2,1,2,4,99,99,99,99,99,99,99,99,99,99,99999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,99,9,9,9,1,99,99,99,2,2,2,4,2,17,902,17,1,1,1
5,1,1,1,2,98,99,99,99,99,99,99,99,99,99,99,99999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,99,9,9,9,1,99,99,99,1,1,1,5,2,16,998,16,1,2,2
8,1,1,1,2,98,99,99,99,99,99,99,99,99,99,99,99999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,99,9,9,9,8,99,99,99,2,2,2,2,2,8,998,98,8,1,8
8,1,1,1,2,98,99,99,99,99,99,99,99,99,99,99,99999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,99,9,9,9,8,99,99,99,2,2,2,2,2,12,998,98,2,1,8
1,1,1,1,2,98,99,99,99,99,99,99,99,99,99,99,99999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,99,9,9,9,1,99,99,99,1,1,8,3,2,98,998,19,1,2,3
8,1,2,2,9,99,99,99,99,99,99,99,99,99,99,99,99999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,99,9,9,9,2,4,99,99,2,2,2,2,2,1,998,1,1,2,8
4,4,2,2,9,99,99,99,99,99,99,99,99,99,99,99,99999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,99,9,9,9,1,99,99,99,2,1,2,4,2,1,104,1,1,2,3
4,3,1,2,9,99,99,99,99,99,99,99,99,99,99,99,99999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,99,9,9,9,2,1,2,99,1,2,2,3,2,15,708,98,2,1,8
6,2,1,2,9,99,99,99,99,99,99,99,99,99,99,99,99999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,99,9,9,9,2,4,99,99,1,2,8,3,2,4,261,4,1,2,2
6,2,1,2,9,99,99,99,99,99,99,99,99,99,99,99,99999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,99,9,9,9,1,99,99,99,2,2,8,4,2,6,305,6,1,1,2
7,2,1,2,9,99,99,99,99,99,99,99,99,99,99,99,99999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,99,9,9,9,2,4,99,99,1,1,1,7,2,10,516,10,1,1,2
8,2,1,2,9,99,99,99,99,99,99,99,99,99,99,99,99999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,99,9,9,9,1,99,99,99,2,2,2,2,1,10,527,10,1,1,2
7,2,1,2,9,99,99,99,99,99,99,99,99,99,99,99,99999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,99,9,9,9,1,99,99,99,1,1,1,4,2,13,608,13,1,1,2
4,2,1,2,9,99,99,99,99,99,99,99,99,99,99,99,99999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,99,9,9,9,1,99,99,99,1,1,1,6,2,15,726,15,1,1,1
6,2,2,2,9,99,99,99,99,99,99,99,99,99,99,99,99999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,99,9,9,9,2,4,99,99,2,2,2,3,2,17,907,5,2,1,2
7,1,1,2,9,99,99,99,99,99,99,99,99,99,99,99,99999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,99,9,9,9,2,11,99,99,2,2,1,4,2,1,104,1,1,2,2
7,1,2,2,9,99,99,99,99,99,99,99,99,99,99,99,99999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,99,9,9,9,2,12,99,99,2,2,2,2,2,1,108,1,2,1,2
8,1,1,2,9,99,99,99,99,99,99,99,99,99,99,99,99999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,99,9,9,9,2,12,99,99,1,2,2,6,2,2,242,2,1,2,2
8,1,1,2,9,99,99,99,99,99,99,99,99,99,99,99,99999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,99,9,9,9,2,9,99,99,2,2,2,2,2,2,247,2,1,2,8
5,1,1,2,9,99,99,99,99,99,99,99,99,99,99,99,99999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,99,9,9,9,2,12,99,99,1,2,1,3,2,2,251,2,1,1,2
7,1,1,2,9,99,99,99,99,99,99,99,99,99,99,99,99999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,99,9,9,9,2,11,99,99,2,2,2,1,2,9,423,9,1,1,1
8,1,1,2,9,99,99,99,99,99,99,99,99,99,99,99,99999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,99,9,9,9,2,9,99,99,2,2,2,1,8,9,437,9,1,2,8
8,1,2,2,9,99,99,99,99,99,99,99,99,99,99,99,99999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,99,9,9,9,2,6,99,99,2,2,2,4,2,11,540,11,1,1,2
6,1,2,2,9,99,99,99,99,99,99,99,99,99,99,99,99999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,99,9,9,9,2,12,99,99,2,1,2,4,2,13,604,13,1,1,4
6,1,1,2,9,99,99,99,99,99,99,99,99,99,99,99,99999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,99,9,9,9,2,12,4,99,1,2,8,3,2,12,632,12,1,2,2
8,1,1,2,9,99,99,99,99,99,99,99,99,99,99,99,99999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,99,9,9,9,2,4,12,99,2,2,2,4,2,12,640,12,1,2,1
8,1,1,2,9,99,99,99,99,99,99,99,99,99,99,99,99999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,99,9,9,9,2,11,99,99,2,2,2,4,2,15,702,15,1,1,3
8,1,1,2,9,99,99,99,99,99,99,99,99,99,99,99,99999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,99,9,9,9,2,12,99,99,2,1,1,3,2,16,811,16,1,2,2
8,1,1,2,9,99,99,99,99,99,99,99,99,99,99,99,99999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,99,9,9,9,2,5,99,99,1,2,1,2,2,16,812,16,1,2,2
6,1,1,2,9,99,99,99,99,99,99,99,99,99,99,99,99999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,99,9,9,9,2,11,99,99,1,2,8,3,2,17,905,17,1,2,1
